#EXPORTTYPE:                 ;DATA ALL                                           
#FILE:                       ;BM_80CASH01_20CH.ngb-ds3                           
#FORMAT:                     ;NETZSCH5                                           
#FTYPE:                      ;ANSI                                               
#IDENTITY:                   ;BM_80CASH01_20CH                                   
#DECIMAL:                    ;POINT                                              
#SEPARATOR:                  ;SEMICOLON                                          
#MTYPE:                      ;TG                                                 
#INSTRUMENT:                 ;NETZSCH STA 449F3                                  
#PROJECT:                    ;                                                   
#DATE/TIME:                  ;19.02.2026 12:55:17 (UTC+1)                        
#CORR. FILE:                 ;Basis Al203_950C_10 kmin_15.01.24.ngb-bs3          
#TEMPCAL:                    ;Temperaturkalibrierung Al203_12.12.25.ngb-ts3      
#SENSITIVITY:                ;Empfindlichkeitskalibrierung Al203_12.12.25.ngb-es3
#LABORATORY:                 ;                                                   
#OPERATOR:                   ;LS                                                 
#REMARK:                     ;                                                   
#SAMPLE:                     ;BM_80CASH01_20CH                                   
#SAMPLE MASS /mg:            ;24.3                                               
#MATERIAL:                   ;                                                   
#REFERENCE:                  ;Referenz                                           
#REFERENCE MASS /mg:         ;0                                                  
#TYPE OF CRUCIBLE:           ;DSC/TG pan Al2O3                                   
#SAMPLE CRUCIBLE MASS /mg:   ;144.5                                              
#REFERENCE CRUCIBLE MASS /mg:;138.2                                              
#DSC RANGE /µV:              ;5000                                               
#TG RANGE /mg:               ;35000                                              
#TAU-R:                      ;---                                                
#CORR. CODE:                 ;020                                                
#EXO:                        ;-1                                                 
#RANGE:                      ;25°C/10.0(K/min)/950°C                             
#SEGMENT:                    ;S1/1                                               
#SEG. 1:                     ;25°C/10.0(K/min)/950°C                             

##Temp./°C;Time/min;Mass/%;Gas Flow(purge2)/(ml/min);Gas Flow(protective)/(ml/min);DTG/(%/min);Sensit./(uV/mW)
235.33099;20.91000; 87.01235;20.00000;20.00000;      -0.20317;0.83892
235.42700;20.92000; 87.01235;20.00000;20.00000;      -0.18922;0.83880
235.52100;20.93000; 87.01235;20.00000;20.00000;      -0.20317;0.83868
235.61099;20.94000; 87.00823;20.00000;20.00000;      -0.23790;0.83857
235.71001;20.95000; 87.00823;20.00000;20.00000;      -0.27040;0.83844
235.81700;20.96000; 87.00412;20.00000;20.00000;      -0.27602;0.83830
235.90601;20.97000; 86.99588;20.00000;20.00000;      -0.24938;0.83819
236.00400;20.98000; 86.99588;20.00000;20.00000;      -0.20739;0.83807
236.10300;20.99000; 86.99588;20.00000;20.00000;      -0.17656;0.83794
236.19901;21.00000; 86.99588;20.00000;20.00000;      -0.17188;0.83782
236.30299;21.01000; 86.99588;20.00000;20.00000;      -0.18408;0.83769
236.38699;21.02000; 86.98765;20.00000;20.00000;      -0.19573;0.83758
236.47800;21.03000; 86.98765;20.00000;20.00000;      -0.20223;0.83747
236.58400;21.04000; 86.98765;20.00000;20.00000;      -0.20518;0.83733
236.67300;21.05000; 86.98765;20.00000;20.00000;      -0.20614;0.83722
236.76700;21.06000; 86.97942;20.00000;20.00000;      -0.20624;0.83710
236.87000;21.07000; 86.97942;20.00000;20.00000;      -0.20686;0.83697
236.95500;21.08000; 86.97942;20.00000;20.00000;      -0.20906;0.83686
237.06599;21.09000; 86.97942;20.00000;20.00000;      -0.21275;0.83672
237.16901;21.10000; 86.97119;20.00000;20.00000;      -0.21444;0.83659
237.26300;21.11000; 86.97119;20.00000;20.00000;      -0.20809;0.83647
237.36099;21.12000; 86.97119;20.00000;20.00000;      -0.19613;0.83635
237.46201;21.13000; 86.96708;20.00000;20.00000;      -0.18391;0.83622
237.55901;21.14000; 86.96708;20.00000;20.00000;      -0.17362;0.83610
237.64700;21.15000; 86.96296;20.00000;20.00000;      -0.16577;0.83598
237.74800;21.16000; 86.96296;20.00000;20.00000;      -0.16505;0.83586
237.84200;21.17000; 86.96296;20.00000;20.00000;      -0.17597;0.83574
237.94099;21.18000; 86.95885;20.00000;20.00000;      -0.19568;0.83561
238.03700;21.19000; 86.95885;20.00000;20.00000;      -0.21752;0.83549
238.12700;21.20000; 86.95473;20.00000;20.00000;      -0.22643;0.83538
238.22200;21.21000; 86.95473;20.00000;20.00000;      -0.21041;0.83526
238.31700;21.22000; 86.94650;20.00000;20.00000;      -0.17633;0.83514
238.42300;21.23000; 86.94650;20.00000;20.00000;      -0.14665;0.83500
238.52299;21.24000; 86.95062;20.00000;20.00000;      -0.13856;0.83488
238.62000;21.25000; 86.95062;20.00000;20.00000;      -0.15249;0.83475
238.71201;21.26000; 86.94239;20.00000;20.00000;      -0.17567;0.83464
238.81100;21.27000; 86.94239;20.00000;20.00000;      -0.19086;0.83451
238.90601;21.28000; 86.94239;20.00000;20.00000;      -0.19455;0.83439
239.00200;21.29000; 86.93827;20.00000;20.00000;      -0.19568;0.83427
239.10699;21.30000; 86.93827;20.00000;20.00000;      -0.19905;0.83414
239.20000;21.31000; 86.93416;20.00000;20.00000;      -0.20209;0.83402
239.28999;21.32000; 86.93416;20.00000;20.00000;      -0.20439;0.83391
239.39400;21.33000; 86.93004;20.00000;20.00000;      -0.20734;0.83378
239.49899;21.34000; 86.93004;20.00000;20.00000;      -0.21259;0.83364
239.58299;21.35000; 86.92593;20.00000;20.00000;      -0.22308;0.83354
239.68500;21.36000; 86.92593;20.00000;20.00000;      -0.24106;0.83341
239.77400;21.37000; 86.92181;20.00000;20.00000;      -0.26109;0.83330
239.87801;21.38000; 86.92181;20.00000;20.00000;      -0.27469;0.83316
239.97501;21.39000; 86.91358;20.00000;20.00000;      -0.27882;0.83304
240.06799;21.40000; 86.91358;20.00000;20.00000;      -0.27160;0.83292
240.16400;21.41000; 86.91358;20.00000;20.00000;      -0.25351;0.83280
240.25101;21.42000; 86.90535;20.00000;20.00000;      -0.23155;0.83269
240.35500;21.43000; 86.90535;20.00000;20.00000;      -0.21620;0.83256
240.45599;21.44000; 86.90535;20.00000;20.00000;      -0.21190;0.83243
240.55600;21.45000; 86.90535;20.00000;20.00000;      -0.22031;0.83231
240.66499;21.46000; 86.89712;20.00000;20.00000;      -0.24542;0.83217
240.74800;21.47000; 86.89712;20.00000;20.00000;      -0.29016;0.83207
240.84200;21.48000; 86.89712;20.00000;20.00000;      -0.34639;0.83195
240.93201;21.49000; 86.89712;20.00000;20.00000;      -0.39295;0.83183
241.04300;21.50000; 86.88066;20.00000;20.00000;      -0.40563;0.83169
241.13600;21.51000; 86.88066;20.00000;20.00000;      -0.37446;0.83158
241.23700;21.52000; 86.87654;20.00000;20.00000;      -0.31584;0.83145
241.33299;21.53000; 86.87654;20.00000;20.00000;      -0.26058;0.83133
241.42500;21.54000; 86.87243;20.00000;20.00000;      -0.22814;0.83121
241.51500;21.55000; 86.87243;20.00000;20.00000;      -0.21763;0.83110
241.61600;21.56000; 86.86831;20.00000;20.00000;      -0.22319;0.83097
241.72501;21.57000; 86.86831;20.00000;20.00000;      -0.23790;0.83084
241.81900;21.58000; 86.86420;20.00000;20.00000;      -0.25058;0.83072
241.90900;21.59000; 86.86420;20.00000;20.00000;      -0.25096;0.83060
242.01100;21.60000; 86.85597;20.00000;20.00000;      -0.23828;0.83047
242.11000;21.61000; 86.85597;20.00000;20.00000;      -0.22230;0.83035
242.21001;21.62000; 86.85597;20.00000;20.00000;      -0.20886;0.83022
242.29500;21.63000; 86.85597;20.00000;20.00000;      -0.19415;0.83012
242.39200;21.64000; 86.84774;20.00000;20.00000;      -0.17200;0.83000
242.48900;21.65000; 86.84774;20.00000;20.00000;      -0.14111;0.82987
242.58299;21.66000; 86.84774;20.00000;20.00000;      -0.11574;0.82975
242.68800;21.67000; 86.84774;20.00000;20.00000;      -0.11574;0.82962
242.77901;21.68000; 86.84774;20.00000;20.00000;      -0.14111;0.82951
242.87900;21.69000; 86.84774;20.00000;20.00000;      -0.17200;0.82938
242.97600;21.70000; 86.83951;20.00000;20.00000;      -0.19415;0.82926
243.06200;21.71000; 86.83951;20.00000;20.00000;      -0.20875;0.82915
243.17000;21.72000; 86.83951;20.00000;20.00000;      -0.22072;0.82902
243.26199;21.73000; 86.83951;20.00000;20.00000;      -0.23292;0.82890
243.36400;21.74000; 86.83128;20.00000;20.00000;      -0.23741;0.82877
243.46700;21.75000; 86.83128;20.00000;20.00000;      -0.22348;0.82864
243.56000;21.76000; 86.82716;20.00000;20.00000;      -0.19613;0.82853
243.65800;21.77000; 86.82716;20.00000;20.00000;      -0.16852;0.82840
243.73500;21.78000; 86.82716;20.00000;20.00000;      -0.15065;0.82831
243.83900;21.79000; 86.82305;20.00000;20.00000;      -0.14550;0.82818
243.94000;21.80000; 86.82305;20.00000;20.00000;      -0.15150;0.82805
244.02499;21.81000; 86.82305;20.00000;20.00000;      -0.16389;0.82794
244.12601;21.82000; 86.81893;20.00000;20.00000;      -0.17708;0.82782
244.23000;21.83000; 86.81893;20.00000;20.00000;      -0.18686;0.82768
244.32700;21.84000; 86.81481;20.00000;20.00000;      -0.18706;0.82756
244.42000;21.85000; 86.81481;20.00000;20.00000;      -0.18034;0.82745
244.52400;21.86000; 86.81070;20.00000;20.00000;      -0.17607;0.82732
244.61400;21.87000; 86.81070;20.00000;20.00000;      -0.18196;0.82720
244.71300;21.88000; 86.81070;20.00000;20.00000;      -0.20128;0.82708
244.81000;21.89000; 86.80658;20.00000;20.00000;      -0.22190;0.82696
244.89999;21.90000; 86.80658;20.00000;20.00000;      -0.22701;0.82684
245.00600;21.91000; 86.79835;20.00000;20.00000;      -0.20919;0.82671
245.09300;21.92000; 86.79835;20.00000;20.00000;      -0.18038;0.82660
245.19501;21.93000; 86.79835;20.00000;20.00000;      -0.16281;0.82647
245.28900;21.94000; 86.79835;20.00000;20.00000;      -0.16337;0.82636
245.39400;21.95000; 86.79835;20.00000;20.00000;      -0.17200;0.82622
245.49400;21.96000; 86.79012;20.00000;20.00000;      -0.17200;0.82610
245.58000;21.97000; 86.79012;20.00000;20.00000;      -0.16337;0.82599
245.68600;21.98000; 86.79012;20.00000;20.00000;      -0.16291;0.82586
245.78500;21.99000; 86.79012;20.00000;20.00000;      -0.18196;0.82573
245.88200;22.00000; 86.79012;20.00000;20.00000;      -0.21444;0.82561
245.98000;22.01000; 86.78189;20.00000;20.00000;      -0.23887;0.82549
246.07401;22.02000; 86.78189;20.00000;20.00000;      -0.24207;0.82537
246.16400;22.03000; 86.77778;20.00000;20.00000;      -0.22425;0.82526
246.26100;22.04000; 86.77778;20.00000;20.00000;      -0.19736;0.82514
246.36099;22.05000; 86.77366;20.00000;20.00000;      -0.17618;0.82501
246.46201;22.06000; 86.77366;20.00000;20.00000;      -0.16673;0.82489
246.56100;22.07000; 86.77366;20.00000;20.00000;      -0.17271;0.82476
246.64999;22.08000; 86.76955;20.00000;20.00000;      -0.19242;0.82465
246.75101;22.09000; 86.76955;20.00000;20.00000;      -0.22288;0.82452
246.84300;22.10000; 86.76543;20.00000;20.00000;      -0.25807;0.82441
246.94000;22.11000; 86.76543;20.00000;20.00000;      -0.28542;0.82429
247.03400;22.12000; 86.76132;20.00000;20.00000;      -0.29188;0.82417
247.13200;22.13000; 86.75309;20.00000;20.00000;      -0.27637;0.82405
247.23599;22.14000; 86.75309;20.00000;20.00000;      -0.25486;0.82392
247.33099;22.15000; 86.75309;20.00000;20.00000;      -0.24278;0.82380
247.42700;22.16000; 86.75309;20.00000;20.00000;      -0.24531;0.82368
247.52800;22.17000; 86.74486;20.00000;20.00000;      -0.25264;0.82355
247.62000;22.18000; 86.74486;20.00000;20.00000;      -0.25068;0.82344
247.71899;22.19000; 86.74074;20.00000;20.00000;      -0.23790;0.82331
247.81599;22.20000; 86.74074;20.00000;20.00000;      -0.22288;0.82319
247.91200;22.21000; 86.73663;20.00000;20.00000;      -0.21259;0.82307
248.00400;22.22000; 86.73663;20.00000;20.00000;      -0.20734;0.82296
248.10100;22.23000; 86.73251;20.00000;20.00000;      -0.20439;0.82284
248.20000;22.24000; 86.73251;20.00000;20.00000;      -0.20209;0.82271
248.29800;22.25000; 86.72840;20.00000;20.00000;      -0.19915;0.82259
248.39500;22.26000; 86.72840;20.00000;20.00000;      -0.19736;0.82247
248.48000;22.27000; 86.72428;20.00000;20.00000;      -0.20128;0.82236
248.58400;22.28000; 86.72428;20.00000;20.00000;      -0.20651;0.82223
248.68201;22.29000; 86.72428;20.00000;20.00000;      -0.20404;0.82211
248.78200;22.30000; 86.71605;20.00000;20.00000;      -0.18902;0.82199
248.87801;22.31000; 86.71605;20.00000;20.00000;      -0.16852;0.82187
248.96899;22.32000; 86.71605;20.00000;20.00000;      -0.15776;0.82175
249.07001;22.33000; 86.71605;20.00000;20.00000;      -0.16494;0.82163
249.16901;22.34000; 86.71605;20.00000;20.00000;      -0.18240;0.82150
249.26900;22.35000; 86.70782;20.00000;20.00000;      -0.19573;0.82138
249.36200;22.36000; 86.70782;20.00000;20.00000;      -0.20370;0.82126
249.46700;22.37000; 86.70782;20.00000;20.00000;      -0.20875;0.82113
249.55200;22.38000; 86.70782;20.00000;20.00000;      -0.21117;0.82102
249.65300;22.39000; 86.69959;20.00000;20.00000;      -0.20919;0.82090
249.74600;22.40000; 86.69959;20.00000;20.00000;      -0.19612;0.82078
249.85001;22.41000; 86.69959;20.00000;20.00000;      -0.17438;0.82065
249.93800;22.42000; 86.69547;20.00000;20.00000;      -0.15559;0.82054
250.03400;22.43000; 86.69547;20.00000;20.00000;      -0.14468;0.82042
250.13901;22.44000; 86.69547;20.00000;20.00000;      -0.13857;0.82029
250.23599;22.45000; 86.69136;20.00000;20.00000;      -0.13699;0.82017
250.33000;22.46000; 86.69136;20.00000;20.00000;      -0.13795;0.82006
250.42400;22.47000; 86.69136;20.00000;20.00000;      -0.14015;0.81994
250.52600;22.48000; 86.68724;20.00000;20.00000;      -0.14907;0.81981
250.61000;22.49000; 86.68724;20.00000;20.00000;      -0.16842;0.81971
250.71800;22.50000; 86.68724;20.00000;20.00000;      -0.19592;0.81957
250.81500;22.51000; 86.68313;20.00000;20.00000;      -0.22012;0.81945
250.90601;22.52000; 86.68313;20.00000;20.00000;      -0.22375;0.81934
251.00101;22.53000; 86.67490;20.00000;20.00000;      -0.19868;0.81922
251.10400;22.54000; 86.67490;20.00000;20.00000;      -0.15665;0.81909
251.20000;22.55000; 86.67490;20.00000;20.00000;      -0.12247;0.81897
251.29500;22.56000; 86.67490;20.00000;20.00000;      -0.11722;0.81885
251.38600;22.57000; 86.67490;20.00000;20.00000;      -0.13805;0.81874
251.49600;22.58000; 86.67490;20.00000;20.00000;      -0.16139;0.81860
251.58800;22.59000; 86.66667;20.00000;20.00000;      -0.16874;0.81849
251.68900;22.60000; 86.66667;20.00000;20.00000;      -0.16158;0.81836
251.78000;22.61000; 86.66667;20.00000;20.00000;      -0.15756;0.81825
251.88400;22.62000; 86.66667;20.00000;20.00000;      -0.16852;0.81812
251.97200;22.63000; 86.66667;20.00000;20.00000;      -0.18902;0.81801
252.06900;22.64000; 86.65844;20.00000;20.00000;      -0.20404;0.81789
252.15800;22.65000; 86.65844;20.00000;20.00000;      -0.20651;0.81778
252.26500;22.66000; 86.65844;20.00000;20.00000;      -0.20148;0.81765
252.36800;22.67000; 86.65432;20.00000;20.00000;      -0.20072;0.81752
252.45599;22.68000; 86.65432;20.00000;20.00000;      -0.21291;0.81741
252.56000;22.69000; 86.65021;20.00000;20.00000;      -0.23801;0.81728
252.65700;22.70000; 86.65021;20.00000;20.00000;      -0.27519;0.81716
252.74899;22.71000; 86.64609;20.00000;20.00000;      -0.30926;0.81705
252.85100;22.72000; 86.64609;20.00000;20.00000;      -0.31779;0.81692
252.94600;22.73000; 86.63374;20.00000;20.00000;      -0.29188;0.81680
253.03500;22.74000; 86.63374;20.00000;20.00000;      -0.24390;0.81669
253.14200;22.75000; 86.63374;20.00000;20.00000;      -0.20209;0.81656
253.23100;22.76000; 86.63374;20.00000;20.00000;      -0.18532;0.81645
253.32600;22.77000; 86.63374;20.00000;20.00000;      -0.18944;0.81633
253.43300;22.78000; 86.62551;20.00000;20.00000;      -0.19741;0.81620
253.53000;22.79000; 86.62551;20.00000;20.00000;      -0.20381;0.81608
253.62000;22.80000; 86.62551;20.00000;20.00000;      -0.20886;0.81597
253.71899;22.81000; 86.62551;20.00000;20.00000;      -0.21275;0.81584
253.82201;22.82000; 86.61728;20.00000;20.00000;      -0.21454;0.81571
253.91499;22.83000; 86.61728;20.00000;20.00000;      -0.20966;0.81560
254.01700;22.84000; 86.61728;20.00000;20.00000;      -0.20148;0.81547
254.10800;22.85000; 86.61317;20.00000;20.00000;      -0.19736;0.81536
254.20399;22.86000; 86.61317;20.00000;20.00000;      -0.19905;0.81524
254.30099;22.87000; 86.60905;20.00000;20.00000;      -0.20051;0.81512
254.39900;22.88000; 86.60905;20.00000;20.00000;      -0.19893;0.81500
254.49699;22.89000; 86.60494;20.00000;20.00000;      -0.19221;0.81488
254.58600;22.90000; 86.60494;20.00000;20.00000;      -0.18024;0.81477
254.70000;22.91000; 86.60082;20.00000;20.00000;      -0.16945;0.81463
254.78999;22.92000; 86.60082;20.00000;20.00000;      -0.16652;0.81451
254.87601;22.93000; 86.60082;20.00000;20.00000;      -0.17618;0.81441
254.98399;22.94000; 86.59671;20.00000;20.00000;      -0.19736;0.81427
255.07899;22.95000; 86.59671;20.00000;20.00000;      -0.22425;0.81416
255.17200;22.96000; 86.59259;20.00000;20.00000;      -0.24187;0.81404
255.27400;22.97000; 86.59259;20.00000;20.00000;      -0.23572;0.81392
255.36400;22.98000; 86.58436;20.00000;20.00000;      -0.20393;0.81380
255.46700;22.99000; 86.58436;20.00000;20.00000;      -0.15823;0.81368
255.55901;23.00000; 86.58436;20.00000;20.00000;      -0.12257;0.81356
255.65700;23.01000; 86.58436;20.00000;20.00000;      -0.11722;0.81344
255.75400;23.02000; 86.58436;20.00000;20.00000;      -0.13805;0.81332
255.84599;23.03000; 86.58436;20.00000;20.00000;      -0.16139;0.81321
255.94200;23.04000; 86.57613;20.00000;20.00000;      -0.16874;0.81309
256.04599;23.05000; 86.57613;20.00000;20.00000;      -0.16158;0.81296
256.13599;23.06000; 86.57613;20.00000;20.00000;      -0.15756;0.81285
256.23901;23.07000; 86.57613;20.00000;20.00000;      -0.16842;0.81272
256.33600;23.08000; 86.57613;20.00000;20.00000;      -0.18744;0.81260
256.43301;23.09000; 86.56790;20.00000;20.00000;      -0.19868;0.81248
256.53299;23.10000; 86.56790;20.00000;20.00000;      -0.19296;0.81236
256.61801;23.11000; 86.56790;20.00000;20.00000;      -0.17418;0.81225
256.72501;23.12000; 86.56379;20.00000;20.00000;      -0.15559;0.81212
256.81601;23.13000; 86.56379;20.00000;20.00000;      -0.14478;0.81201
256.92099;23.14000; 86.56379;20.00000;20.00000;      -0.14015;0.81188
257.00800;23.15000; 86.55967;20.00000;20.00000;      -0.14224;0.81177
257.10800;23.16000; 86.55967;20.00000;20.00000;      -0.14972;0.81165
257.20801;23.17000; 86.55967;20.00000;20.00000;      -0.15863;0.81152
257.31400;23.18000; 86.55556;20.00000;20.00000;      -0.16511;0.81139
257.39801;23.19000; 86.55556;20.00000;20.00000;      -0.16511;0.81129
257.48700;23.20000; 86.55144;20.00000;20.00000;      -0.15863;0.81118
257.60001;23.21000; 86.55144;20.00000;20.00000;      -0.14992;0.81104
257.69299;23.22000; 86.55144;20.00000;20.00000;      -0.14540;0.81093
257.78101;23.23000; 86.54733;20.00000;20.00000;      -0.15065;0.81082
257.88501;23.24000; 86.54733;20.00000;20.00000;      -0.16852;0.81069
257.98300;23.25000; 86.54733;20.00000;20.00000;      -0.19592;0.81057
258.08701;23.26000; 86.54321;20.00000;20.00000;      -0.22032;0.81044
258.17599;23.27000; 86.54321;20.00000;20.00000;      -0.22691;0.81033
258.28000;23.28000; 86.53498;20.00000;20.00000;      -0.20919;0.81020
258.37299;23.29000; 86.53498;20.00000;20.00000;      -0.18038;0.81009
258.47000;23.30000; 86.53498;20.00000;20.00000;      -0.16301;0.80997
258.56000;23.31000; 86.53498;20.00000;20.00000;      -0.16652;0.80986
258.65799;23.32000; 86.53498;20.00000;20.00000;      -0.18251;0.80974
258.75601;23.33000; 86.52675;20.00000;20.00000;      -0.19573;0.80962
258.85999;23.34000; 86.52675;20.00000;20.00000;      -0.20370;0.80949
258.96201;23.35000; 86.52675;20.00000;20.00000;      -0.20886;0.80936
259.06000;23.36000; 86.52675;20.00000;20.00000;      -0.21275;0.80924
259.14700;23.37000; 86.51852;20.00000;20.00000;      -0.21454;0.80913
259.24500;23.38000; 86.51852;20.00000;20.00000;      -0.20966;0.80901
259.34698;23.39000; 86.51852;20.00000;20.00000;      -0.20148;0.80889
259.43500;23.40000; 86.51440;20.00000;20.00000;      -0.19736;0.80878
259.53500;23.41000; 86.51440;20.00000;20.00000;      -0.19905;0.80866
259.63000;23.42000; 86.51029;20.00000;20.00000;      -0.20051;0.80854
259.72900;23.43000; 86.51029;20.00000;20.00000;      -0.19893;0.80842
259.82001;23.44000; 86.50617;20.00000;20.00000;      -0.19211;0.80831
259.93399;23.45000; 86.50617;20.00000;20.00000;      -0.17866;0.80817
260.01999;23.46000; 86.50206;20.00000;20.00000;      -0.16389;0.80806
260.11899;23.47000; 86.50206;20.00000;20.00000;      -0.14982;0.80794
260.21701;23.48000; 86.50206;20.00000;20.00000;      -0.13857;0.80782
260.30801;23.49000; 86.49794;20.00000;20.00000;      -0.13185;0.80771
260.41199;23.50000; 86.49794;20.00000;20.00000;      -0.12955;0.80758
260.50601;23.51000; 86.49794;20.00000;20.00000;      -0.13419;0.80746
260.60800;23.52000; 86.49383;20.00000;20.00000;      -0.14614;0.80734
260.70099;23.53000; 86.49794;20.00000;20.00000;      -0.16008;0.80722
260.79999;23.54000; 86.48971;20.00000;20.00000;      -0.17098;0.80710
260.90100;23.55000; 86.48971;20.00000;20.00000;      -0.18175;0.80698
261.00201;23.56000; 86.48971;20.00000;20.00000;      -0.19016;0.80685
261.08801;23.57000; 86.48971;20.00000;20.00000;      -0.19038;0.80675
261.18900;23.58000; 86.48148;20.00000;20.00000;      -0.18093;0.80662
261.29199;23.59000; 86.48148;20.00000;20.00000;      -0.16642;0.80650
261.37399;23.60000; 86.48148;20.00000;20.00000;      -0.16301;0.80640
261.48499;23.61000; 86.48148;20.00000;20.00000;      -0.18038;0.80626
261.57401;23.62000; 86.48148;20.00000;20.00000;      -0.20919;0.80615
261.66501;23.63000; 86.47325;20.00000;20.00000;      -0.22701;0.80604
261.76901;23.64000; 86.47325;20.00000;20.00000;      -0.22190;0.80591
261.87299;23.65000; 86.46914;20.00000;20.00000;      -0.20118;0.80578
261.96399;23.66000; 86.46914;20.00000;20.00000;      -0.18038;0.80567
262.06699;23.67000; 86.46914;20.00000;20.00000;      -0.17082;0.80555
262.14899;23.68000; 86.46502;20.00000;20.00000;      -0.16847;0.80544
262.25800;23.69000; 86.46502;20.00000;20.00000;      -0.16689;0.80531
262.35001;23.70000; 86.46091;20.00000;20.00000;      -0.16389;0.80520
262.45200;23.71000; 86.46091;20.00000;20.00000;      -0.16179;0.80507
262.54199;23.72000; 86.46091;20.00000;20.00000;      -0.16557;0.80496
262.64401;23.73000; 86.45679;20.00000;20.00000;      -0.17373;0.80484
262.74100;23.74000; 86.45679;20.00000;20.00000;      -0.18559;0.80472
262.82700;23.75000; 86.45267;20.00000;20.00000;      -0.20286;0.80461
262.92999;23.76000; 86.45267;20.00000;20.00000;      -0.22373;0.80449
263.02499;23.77000; 86.45267;20.00000;20.00000;      -0.24290;0.80437
263.12299;23.78000; 86.44444;20.00000;20.00000;      -0.25096;0.80425
263.22101;23.79000; 86.44444;20.00000;20.00000;      -0.24585;0.80413
263.31699;23.80000; 86.44033;20.00000;20.00000;      -0.23510;0.80401
263.41400;23.81000; 86.44033;20.00000;20.00000;      -0.22689;0.80390
263.50900;23.82000; 86.44033;20.00000;20.00000;      -0.22137;0.80378
263.60699;23.83000; 86.43210;20.00000;20.00000;      -0.21443;0.80366
263.70999;23.84000; 86.43210;20.00000;20.00000;      -0.20896;0.80353
263.79099;23.85000; 86.43210;20.00000;20.00000;      -0.20350;0.80343
263.90799;23.86000; 86.43210;20.00000;20.00000;      -0.19258;0.80329
264.00299;23.87000; 86.42387;20.00000;20.00000;      -0.17190;0.80317
264.09799;23.88000; 86.42387;20.00000;20.00000;      -0.14121;0.80306
264.19501;23.89000; 86.42387;20.00000;20.00000;      -0.11742;0.80294
